timestamp_sec,timestamp_nanosec,x,y,z
1786083289,51548000,-1.1916551489276017,-0.5395795710345551,1.3933210118427886
1786083289,250755000,-1.0212687637538116,-0.5807157646600191,1.425138560497039
1786083289,302006000,-0.9507564838805647,-0.574086885509725,1.443851707982438
1786083289,392520000,-0.828004801572328,-0.46558923880848396,1.4791204967583471
1786083289,467383000,-0.7179974434281644,-0.2895552833601117,1.494946136465591
1786083289,525668000,-0.6397441498447127,-0.12110387222003781,1.5110140400432557
1786083289,600670000,-0.5434377633983971,0.1461860193849244,1.542641220168675
1786083289,658966000,-0.4721812952102321,0.39873151306874594,1.5848794284769805
1786083289,725613000,-0.3914797064492028,0.6444278799159064,1.599499929654108
1786083289,783924000,-0.35311885870148835,0.565477531555706,1.6363813044450732
1786083289,875624000,-0.29279174916885675,0.4291912063306754,1.631598118526607
1786083289,950555000,-0.2441716660323276,0.335820219806123,1.6191719629547492
1786083290,26087000,-0.1993195045411042,0.2814182147669795,1.63189279756608
1786083290,83817000,-0.1637246710091466,0.2697945575921031,1.6363104370760482
1786083290,142127000,-0.1280312220148996,0.2866283782441126,1.6437333855885479
1786083290,192116000,-0.09728844208601181,0.3320646799466297,1.6496067541047423
1786083290,250426000,-0.06485889634841989,0.43018007417211607,1.6633411736425652
1786083290,300409000,-0.03621329466248422,0.5403686056077347,1.669539222052352
1786083290,358712000,-0.003921517415483739,0.6295801775142279,1.6766264895592595
1786083290,450342000,0.05272932726601061,0.5739201610971374,1.6830996952547492
1786083290,491996000,0.07830219588520444,0.5527757044589506,1.6862899236416624
1786083290,566967000,0.12448790511082163,0.5341047306812686,1.690409578786591
1786083290,633607000,0.1663401989397347,0.5546481729874542,1.7146417377568017
1786083290,675276000,0.18881101883531118,0.5794268338420084,1.7129899825127242
1786083290,750252000,0.22750896354337807,0.6304389094175968,1.700914205888993
1786083290,791906000,0.2522167589502834,0.6287799558083063,1.7064447337614181
1786083290,866882000,0.29090559764027685,0.615454231512335,1.7081656388064212
1786083290,925197000,0.3182070298053428,0.6168871220856473,1.7072793607268522
1786083290,975198000,0.34057917733046383,0.6350125797190043,1.7032474979531644
1786083291,33494000,0.3733614766641345,0.6389263702006694,1.7053739029574961
1786083291,100135000,0.4131696126274441,0.6419608830555104,1.7102110642803379
1786083291,158440000,0.44845718158876335,0.6563350598597206,1.7205963572554785
1786083291,250431000,0.5012840994002294,0.6618788535288573,1.7286166225655366
1786083291,325188000,0.5504274637636677,0.6695803590114441,1.7487124959433962
1786083291,383370000,0.5786452977665748,0.6669037000642494,1.7487023886807491
1786083291,450027000,0.6085254168326971,0.6639448380638863,1.7518362649039825
1786083291,524996000,0.6328863591741992,0.6588804047767047,1.7474754072028815
1786083291,591637000,0.6556898862800058,0.6571828881966704,1.7484228665216295
1786083291,633308000,0.6716029339597236,0.6589016389964668,1.7550671345357185
1786083291,717439000,0.6893207001436645,0.6547602209360592,1.7480986723530596
1786083291,774906000,0.7098571183420727,0.6573533949799663,1.7566460442929734
1786083291,841782000,0.7293197470484528,0.6589753670479841,1.7668620144163503
1786083291,899881000,0.7469229977008247,0.6634508409619939,1.781431848331109
1786083291,974841000,0.758600008295971,0.6637386908228673,1.7864586187892104
1786083292,49840000,0.7679127411077307,0.6660091488438022,1.7950045532582868
1786083292,141455000,0.7736010895057102,0.6659616173787817,1.7986697614000313
1786083292,208094000,0.7736339974961874,0.6647971811078875,1.7959406468798838
1786083292,266406000,0.7788348885470449,0.6669060724174918,1.8036330065053339
1786083292,358055000,0.7791298524832371,0.6656136628397535,1.8006694639234244
1786083292,433174000,0.7830204936537942,0.6665813909232687,1.806115070748683
1786083292,516350000,0.7842672356538214,0.6672488101182186,1.8059858177922656
1786083292,582997000,0.7907100545746406,0.6718353316601319,1.8182154920989018
1786083292,649617000,0.7941797203419337,0.6732745972250709,1.8195114828361776
1786083292,724593000,0.8002347662840321,0.6747395325905037,1.824125901104352
1786083292,807904000,0.8113573712346305,0.6780577704184718,1.8347927507092354
1786083292,874559000,0.8180080702265762,0.676985096498004,1.8324912624565717
1786083292,932887000,0.8305871295547034,0.6790681523118323,1.8424047729850979
1786083293,7852000,0.83631666789626,0.6726884368640911,1.8342607166404452
1786083293,82825000,0.8473259961684726,0.6701466592076593,1.834715209427106
1786083293,141142000,0.8523176250205393,0.666251172126635,1.8293869945814865
1786083293,191131000,0.8573261571135391,0.6640369786195321,1.8259085047637718
1786083293,274430000,0.8679342785801656,0.6642595911429114,1.8283298644894472
1786083293,349402000,0.8697487014879224,0.6594774439913209,1.8211933795216635
1786083293,416284000,0.8750804349330218,0.6600049574819679,1.824058606164058
1786083293,491041000,0.8751283609111231,0.6579918957656272,1.8198473183161514
1786083293,557659000,0.8774739726960283,0.658854966316025,1.8240811329085562
1786083293,624304000,0.8736857827962602,0.6573741264567257,1.8185246705266067
1786083293,707612000,0.8705881789482721,0.6572489590266267,1.8173181087475674
1786083293,782572000,0.8688991174479754,0.6592783602085417,1.8193323600565257
1786083293,841209000,0.8679248750029444,0.6602031117764653,1.8206522640997107
