timestamp_sec,timestamp_nanosec,marker_id,x,y,z,rigid_id,rx,ry,rz,qx,qy,qz,qw,is_track,source_frame_id,source_timestamp
1786075013,484057122,1,109.79039764404297,104.50332641601562,-574.9705810546875,,,,,,,,,,657742,5474
1786075013,484057122,,,,,5,-1495.3343505859375,1021.40869140625,-775.4588012695312,0.11273009330034256,-0.14918142557144165,-0.2697921395301819,0.944589376449585,1,657742,5474
1786075013,492570292,1,109.46064758300781,103.68055725097656,-574.6093139648438,,,,,,,,,,657743,5474
1786075013,492570292,,,,,5,-1495.339111328125,1021.373046875,-775.4674682617188,0.1129545196890831,-0.14886096119880676,-0.2700704038143158,0.9445335865020752,1,657743,5474
1786075013,500015587,1,109.67118835449219,104.66202545166016,-574.8720703125,,,,,,,,,,657744,5474
1786075013,500015587,,,,,5,-1495.3607177734375,1021.3955078125,-775.4530639648438,0.11286494135856628,-0.14907440543174744,-0.2702227532863617,0.9444670677185059,1,657744,5474
1786075013,509724412,1,109.12330627441406,104.29560852050781,-574.5384521484375,,,,,,,,,,657745,5474
1786075013,509724412,,,,,5,-1495.3023681640625,1021.4677124023438,-775.4967041015625,0.1132260411977768,-0.14905479550361633,-0.2713295519351959,0.9441096186637878,1,657745,5474
1786075013,518490678,1,109.00997161865234,103.09468841552734,-574.4989013671875,,,,,,,,,,657746,5474
1786075013,518490678,,,,,5,-1495.3062744140625,1021.4718017578125,-775.4949951171875,0.11297544091939926,-0.1489475667476654,-0.27043819427490234,0.9444122314453125,1,657746,5474
1786075013,525882916,1,108.85093688964844,103.57353973388672,-574.4165649414062,,,,,,,,,,657747,5474
1786075013,525882916,,,,,5,-1495.255615234375,1021.5040893554688,-775.5086059570312,0.11301936954259872,-0.1488586962223053,-0.27136388421058655,0.9441554546356201,1,657747,5474
1786075013,533860708,1,109.06453704833984,103.56623840332031,-575.4591064453125,,,,,,,,,,657748,5474
1786075013,533860708,,,,,5,-1495.3719482421875,1021.4049072265625,-775.4122924804688,0.11262331157922745,-0.14924398064613342,-0.2691980302333832,0.9447617530822754,1,657748,5474
1786075013,542078989,1,109.90252685546875,104.35565948486328,-574.935302734375,,,,,,,,,,657749,5474
1786075013,542078989,,,,,5,-1495.2359619140625,1021.5274658203125,-775.4322509765625,0.11304480582475662,-0.14846716821193695,-0.273820698261261,0.9435045123100281,1,657749,5474
1786075013,549911145,1,109.90571594238281,104.30158233642578,-574.96435546875,,,,,,,,,,657750,5474
