timestamp_sec,timestamp_nanosec,marker_id,x,y,z,rigid_id,rx,ry,rz,qx,qy,qz,qw,is_track,source_frame_id,source_timestamp
1786088320,428214115,1,1185.82470703125,103.08167266845703,931.8299560546875,,,,,,,,,,2254578,18779
1786088320,428214115,,,,,5,-1497.2786865234375,1030.4803466796875,-792.2199096679688,0.00020237962598912418,-0.07684863358736038,-0.07658395171165466,0.994097113609314,1,2254578,18779
1786088320,437125772,1,1185.8602294921875,103.11463928222656,931.8882446289062,,,,,,,,,,2254579,18779
1786088320,437125772,,,,,5,-1497.2630615234375,1030.4190673828125,-792.2167358398438,-9.41825783229433e-05,-0.07689933478832245,-0.07570325583219528,0.9941606521606445,1,2254579,18779
1786088320,445197880,1,1185.811279296875,103.04788208007812,931.7543334960938,,,,,,,,,,2254580,18779
1786088320,445197880,,,,,5,-1497.259765625,1030.4212646484375,-792.2413330078125,0.0001575218338984996,-0.07714972645044327,-0.07682859152555466,0.9940549731254578,1,2254580,18779
1786088320,453194984,1,1186.1214599609375,102.83586883544922,932.0675048828125,,,,,,,,,,2254581,18779
1786088320,453194984,,,,,5,-1497.2568359375,1030.4288330078125,-792.249755859375,-0.00023078043886926025,-0.07706531882286072,-0.07581936568021774,0.9941389560699463,1,2254581,18779
1786088320,462161551,1,1186.0714111328125,102.78582763671875,932.0090942382812,,,,,,,,,,2254582,18779
1786088320,462161551,,,,,5,-1497.2864990234375,1030.4173583984375,-792.307373046875,-5.465031790663488e-05,-0.0771741196513176,-0.07607819885015488,0.9941108226776123,1,2254582,18779
1786088320,470018340,1,1185.9061279296875,103.04544830322266,931.957763671875,,,,,,,,,,2254583,18779
1786088320,470018340,,,,,5,-1497.2806396484375,1030.4105224609375,-792.1893920898438,0.0001229425542987883,-0.07676585018634796,-0.07642828673124313,0.9941155314445496,1,2254583,18779
1786088320,478287208,1,1185.9578857421875,103.0527114868164,931.9822387695312,,,,,,,,,,2254584,18779
1786088320,478287208,,,,,5,-1497.302734375,1030.419677734375,-792.1959228515625,-0.0004264141898602247,-0.07697808742523193,-0.0756341814994812,0.9941598176956177,1,2254584,18779
1786088320,485914215,1,1185.84765625,103.07083892822266,931.8555297851562,,,,,,,,,,2254585,18779
1786088320,485914215,,,,,5,-1497.2928466796875,1030.408447265625,-792.2216186523438,-0.0003620746429078281,-0.07702789455652237,-0.07539328932762146,0.9941741824150085,1,2254585,18779
1786088320,494976138,1,1185.7930908203125,103.06221008300781,931.8297119140625,,,,,,,,,,2254586,18779
1786088320,494976138,,,,,5,-1497.2928466796875,1030.427490234375,-792.2022094726562,-0.00022930373961571604,-0.07690185308456421,-0.07587490975856781,0.9941473603248596,1,2254586,18779
1786088320,502935931,1,1185.7225341796875,102.85540008544922,931.8184204101562,,,,,,,,,,2254587,18779
1786088320,502935931,,,,,5,-1497.2991943359375,1030.429931640625,-792.1693115234375,-0.00020855304319411516,-0.07679548114538193,-0.07544325292110443,0.9941884875297546,1,2254587,18779
1786088320,512009085,1,1185.6669921875,103.28582763671875,931.7559204101562,,,,,,,,,,2254588,18779
1786088320,512009085,,,,,5,-1497.258544921875,1030.4173583984375,-792.1837768554688,-0.0001607902377145365,-0.07672829926013947,-0.07586247473955154,0.9941617846488953,1,2254588,18779
1786088320,519852179,1,1185.499755859375,103.25778198242188,931.6106567382812,,,,,,,,,,2254589,18779
1786088320,519852179,,,,,5,-1497.2391357421875,1030.3841552734375,-792.2098388671875,-0.0002852689940482378,-0.07715526968240738,-0.07624030858278275,0.9940997958183289,1,2254589,18779
1786088320,529039185,1,1186.0079345703125,102.5956039428711,932.038330078125,,,,,,,,,,2254590,18779
1786088320,529039185,,,,,5,-1497.2921142578125,1030.4310302734375,-792.2000122070312,-0.00014795860624872148,-0.07680319249629974,-0.07575266808271408,0.9941643476486206,1,2254590,18779
1786088320,536753452,1,1186.646240234375,102.28633117675781,932.1336059570312,,,,,,,,,,2254591,18779
1786088320,536753452,,,,,5,-1497.2891845703125,1030.428466796875,-792.2463989257812,-0.00011594931856961921,-0.07697552442550659,-0.07569243758916855,0.9941555857658386,1,2254591,18779
1786088320,544807929,1,1185.8133544921875,103.13291931152344,931.8456420898438,,,,,,,,,,2254592,18779
1786088320,544807929,,,,,5,-1497.255126953125,1030.39892578125,-792.1356811523438,-0.0006783145945519209,-0.07717107981443405,-0.07434862107038498,0.9942417144775391,1,2254592,18779
1786088320,553701315,1,1185.8836669921875,103.01689147949219,931.8353271484375,,,,,,,,,,2254593,18779
1786088320,553701315,,,,,5,-1497.315673828125,1030.4278564453125,-792.1568603515625,-0.0003400708083063364,-0.07692937552928925,-0.07560178637504578,0.9941660165786743,1,2254593,18779
1786088320,561707986,1,1185.8436279296875,103.04407501220703,931.8388061523438,,,,,,,,,,2254594,18779
1786088320,561707986,,,,,5,-1497.291015625,1030.4041748046875,-792.171630859375,-0.0005023874691687524,-0.07702742516994476,-0.07534494996070862,0.9941778182983398,1,2254594,18779
1786088320,569542697,1,1185.8511962890625,103.08535766601562,931.81591796875,,,,,,,,,,2254595,18779
