timestamp_sec,timestamp_nanosec,marker_id,x,y,z,rigid_id,rx,ry,rz,qx,qy,qz,qw,is_track,source_frame_id,source_timestamp
1786075320,257166979,1,-412.04522705078125,108.63789367675781,-675.1292114257812,,,,,,,,,,694554,5780
1786075320,257166979,,,,,5,-1495.3070068359375,1021.3975830078125,-775.4586181640625,0.11291926354169846,-0.14894045889377594,-0.27027565240859985,0.9444666504859924,1,694554,5780
1786075320,266159374,1,-410.9678039550781,110.19331359863281,-674.8971557617188,,,,,,,,,,694555,5780
1786075320,266159374,,,,,5,-1495.179443359375,1021.3222045898438,-775.47119140625,0.11224145442247391,-0.1495330035686493,-0.2693864703178406,0.9447076916694641,1,694555,5780
1786075320,274288841,1,-412.0801696777344,108.61389923095703,-675.1633911132812,,,,,,,,,,694556,5780
1786075320,274288841,,,,,5,-1495.2906494140625,1021.4078369140625,-775.4969482421875,0.1130656823515892,-0.14885419607162476,-0.27078521251678467,0.9443166851997375,1,694556,5780
1786075320,282446725,1,-411.8365478515625,107.4635238647461,-675.3696899414062,,,,,,,,,,694557,5780
1786075320,282446725,,,,,5,-1495.2938232421875,1021.3788452148438,-775.4728393554688,0.11299975216388702,-0.1489158570766449,-0.2707415819168091,0.9443272352218628,1,694557,5780
1786075320,291395087,1,-412.1027526855469,108.39537811279297,-675.0670166015625,,,,,,,,,,694558,5780
1786075320,291395087,,,,,5,-1495.2724609375,1021.4097900390625,-775.4469604492188,0.11303295195102692,-0.14870062470436096,-0.2699870467185974,0.9445732831954956,1,694558,5780
1786075320,299537802,1,-411.7855529785156,107.53091430664062,-675.3224487304688,,,,,,,,,,694559,5780
1786075320,299537802,,,,,5,-1495.293212890625,1021.40283203125,-775.4795532226562,0.11305849254131317,-0.1487465351819992,-0.26943090558052063,0.9447218775749207,1,694559,5780
1786075320,308051180,1,-412.0986633300781,108.64688110351562,-675.1831665039062,,,,,,,,,,694560,5780
1786075320,308051180,,,,,5,-1495.3258056640625,1021.373046875,-775.4470825195312,0.11276108026504517,-0.14884616434574127,-0.26982381939888,0.9446296095848083,1,694560,5780
1786075320,316036740,1,-411.67181396484375,107.68318176269531,-675.438232421875,,,,,,,,,,694561,5780
