timestamp_sec,timestamp_nanosec,x,y,z
1786075124,276179000,-0.7421005842910258,-0.23867567639701587,2.1612755003755595
1786075124,326247000,-0.734171613901904,-0.23854029321149398,2.140404019063358
1786075124,367650000,-0.74212518834823,-0.23868025749188151,2.1622359744818627
1786075124,442685000,-0.7336379650951539,-0.23801993131471888,2.1366433765770187
1786075124,501001000,-0.7308259150772415,-0.23651427250864046,2.125364636604343
1786075124,567661000,-0.7420370772963535,-0.2385516263442225,2.162498628620508
1786075124,617664000,-0.7452924993693489,-0.23948804933589557,2.17063591140501
1786075124,684330000,-0.7419950727225176,-0.2385996086739349,2.1638645983463825
1786075124,767656000,-0.7440023813999523,-0.23985653647498253,2.169873056248517
1786075124,851009000,-0.7443266099464135,-0.2393410978510414,2.170046077464231
1786075124,934334000,-0.7417087032189803,-0.23855669194649054,2.1614358257562403
1786075124,967669000,-0.7343331217817158,-0.23860633685687965,2.1397851094551767
1786075125,84344000,-0.7316360498996418,-0.237352035143925,2.1316935089240436
1786075125,170001000,-0.7343003419489703,-0.23828125202967365,2.140230332614877
1786075125,234377000,-0.7446337174750203,-0.2395892387485585,2.1699133611746384
1786075125,284330000,-0.7447706908433072,-0.239733700911959,2.1706482997995264
1786075125,359333000,-0.7323999314541434,-0.2377325940723488,2.1357170982792133
1786075125,459342000,-0.733915555659988,-0.238190374418986,2.138718324717518
1786075125,551009000,-0.7334984737374647,-0.23805651348351062,2.1380018439166717
1786075125,634345000,-0.7340562270437886,-0.23838300419772443,2.1415230545735375
1786075125,701212000,-0.7419007531058349,-0.23869148483924146,2.1627254272437817
1786075125,759382000,-0.743823301761717,-0.23947149889453503,2.167848436660112
1786075125,834337000,-0.7436622360905935,-0.23939926899718103,2.1664739251249117
1786075125,909368000,-0.7431626957445867,-0.2389305835813731,2.1674366225378465
1786075125,967645000,-0.7415537526957752,-0.23890101112045362,2.1615707597712692
1786075126,42651000,-0.7305758542643207,-0.23608280407266322,2.1239796443462353
1786075126,109315000,-0.7337786553533966,-0.23758934445799323,2.13621167744849
1786075126,159343000,-0.7369093307616515,-0.23925548990287007,2.1480672456907413
1786075126,226988000,-0.7328946026124684,-0.2377062936959958,2.136632350135908
1786075126,285015000,-0.7336845525202921,-0.23787071535800922,2.1368059033715303
1786075126,350985000,-0.7413461644345486,-0.23833364732090756,2.1618960226466433
1786075126,417657000,-0.7433761565190756,-0.2392141300082485,2.1689533396840224
1786075126,492643000,-0.7339186744239331,-0.23757145900805382,2.1375034629658987
1786075126,561918000,-0.7335317906717482,-0.23842197524034803,2.1390669214587494
1786075126,634328000,-0.733604564321452,-0.2379878109066945,2.1376211837729833
1786075126,709402000,-0.7423773975447292,-0.23886774820582557,2.1662175018191623
1786075126,784728000,-0.7355772312073842,-0.23858445275477236,2.1430252896134827
1786075126,826146000,-0.7359114119856555,-0.23894126845376704,2.147632470696569
1786075126,909310000,-0.7330797605751717,-0.2374388017083835,2.1370440563433175
1786075126,967911000,-0.744236468866195,-0.24005153189154105,2.171285726292385
1786075127,17663000,-0.7428998227399791,-0.23885605233938798,2.1655931048229213
1786075127,100981000,-0.7422267252802633,-0.23929370051162424,2.1663831433718523
1786075127,167644000,-0.7441571410760737,-0.23959638726694787,2.1683278776132036
1786075127,209321000,-0.7350138632203652,-0.23842827413174292,2.1429125133551845
1786075127,277485000,-0.7430941545951377,-0.23873652173511936,2.1663506119141047
1786075127,375989000,-0.74359223778562,-0.23926495817136986,2.168549856593259
1786075127,442721000,-0.7445591609774758,-0.23953189943758738,2.1716454271763825
1786075127,517662000,-0.7432383822834936,-0.2385411470254549,2.165411729492636
1786075127,600977000,-0.7442632187361479,-0.2393316238215129,2.169866898014541
1786075127,679613000,-0.7366344212811554,-0.23899830217405907,2.1471708826346734
1786075127,750977000,-0.7452761184013478,-0.23982304975322893,2.1725388413562876
1786075127,800973000,-0.7346407962809662,-0.23865277517147757,2.1414355742294036
1786075127,850969000,-0.7425158884514381,-0.23900168653056883,2.163770913694093
1786075127,892760000,-0.7465304443697863,-0.23973276771236549,2.1733032044859377
1786075127,984313000,-0.7389416415225045,-0.23997536240455583,2.154041543957183
1786075128,67646000,-0.7329378738217794,-0.23805031026348214,2.1395907584367855
1786075128,117650000,-0.7322388774913877,-0.2371149547388423,2.1287933172082396
1786075128,184332000,-0.7326913728000929,-0.2384064905781208,2.135879011889053
1786075128,259334000,-0.7336792593648209,-0.23815473731301123,2.1393679383438053
1786075128,342674000,-0.7441813431808568,-0.23956168619201665,2.168970458290884
1786075128,384319000,-0.74407394250597,-0.23930579558562456,2.169415927987485
1786075128,451214000,-0.7343234373545349,-0.23883918420003558,2.1415605269404874
1786075128,517831000,-0.742839107723466,-0.23915210714320573,2.1652689496262996
1786075128,567650000,-0.7345744543203051,-0.2384705960162298,2.141518687437909
1786075128,634350000,-0.7427719360600934,-0.23877449804703338,2.162621119283388
1786075128,684311000,-0.743784864854125,-0.23903331663796445,2.167166518537166
1786075128,726003000,-0.733389473458932,-0.23776822722256719,2.1382692133635754
1786075128,784304000,-0.7442956913497288,-0.23961641699102457,2.1687945418396755
1786075128,851133000,-0.7353054046801923,-0.23880519501435615,2.142693144409928
1786075128,925990000,-0.733231716858327,-0.23795587566229387,2.138017532102635
1786075128,984492000,-0.7341360918422605,-0.23888354705930853,2.140650776851098
1786075129,59460000,-0.7436622360905935,-0.23939926899718103,2.1664739251249117
1786075129,134304000,-0.7419268678968495,-0.23835423548946566,2.161002471385535
1786075129,184724000,-0.7342941269537386,-0.23815652845456967,2.138494342992362
1786075129,268551000,-0.7333564983672516,-0.23779851626976067,2.1362928830093764
1786075129,317751000,-0.7329362215599985,-0.23793433287920163,2.1367353581883015
1786075129,384320000,-0.7375114392748463,-0.23841614815127896,2.1548610673570257
1786075129,467641000,-0.73657661549794,-0.23896063065863532,2.1453324457065204
1786075129,535221000,-0.7436622360905935,-0.23939926899718103,2.1664739251249117
1786075129,609310000,-0.7343938787113483,-0.2380454098191426,2.139041798069299
1786075129,676973000,-0.7337831995516342,-0.23861279831512844,2.1403441537090058
1786075129,751227000,-0.7439031758652176,-0.23934406030661162,2.168271320426964
