timestamp_sec,timestamp_nanosec,marker_id,x,y,z,rigid_id,rx,ry,rz,qx,qy,qz,qw,is_track,source_frame_id,source_timestamp
1786075124,336695107,1,620.1036376953125,102.9919662475586,-608.7962036132812,,,,,,,,,,671044,5584
1786075124,336695107,,,,,5,-1495.2857666015625,1021.4275512695312,-775.4722290039062,0.11310916393995285,-0.14880336821079254,-0.26964959502220154,0.9446444511413574,1,671044,5584
1786075124,344774225,1,620.1014404296875,102.95295715332031,-608.91552734375,,,,,,,,,,671045,5584
1786075124,344774225,,,,,5,-1495.318359375,1021.4205322265625,-775.4755859375,0.11301170289516449,-0.14900459349155426,-0.2696743309497833,0.9446172714233398,1,671045,5584
1786075124,352384244,1,620.1561889648438,102.85943603515625,-608.912841796875,,,,,,,,,,671046,5584
1786075124,352384244,,,,,5,-1495.2825927734375,1021.3925170898438,-775.5004272460938,0.11295715719461441,-0.148906409740448,-0.26943957805633545,0.944706380367279,1,671046,5584
1786075124,361571391,1,619.8675537109375,102.55331420898438,-608.3225708007812,,,,,,,,,,671047,5584
1786075124,361571391,,,,,5,-1495.31689453125,1021.4280395507812,-775.4833374023438,0.1130775436758995,-0.14888882637023926,-0.26998579502105713,0.9445387125015259,1,671047,5584
1786075124,369946901,1,620.08935546875,102.68087005615234,-608.8807983398438,,,,,,,,,,671048,5584
1786075124,369946901,,,,,5,-1495.3095703125,1021.4080200195312,-775.4977416992188,0.1129993200302124,-0.14879286289215088,-0.2692420780658722,0.9447754621505737,1,671048,5584
1786075124,377397139,1,619.8877563476562,102.68372344970703,-608.9130859375,,,,,,,,,,671049,5584
1786075124,377397139,,,,,5,-1495.29296875,1021.384765625,-775.4871826171875,0.11289714276790619,-0.14897315204143524,-0.26948025822639465,0.9446913003921509,1,671049,5584
1786075124,386673696,1,619.6483764648438,102.69402313232422,-608.82421875,,,,,,,,,,671050,5584
1786075124,386673696,,,,,5,-1495.2877197265625,1021.3910522460938,-775.4902954101562,0.11289280652999878,-0.14877960085868835,-0.26926475763320923,0.9447838068008423,1,671050,5584
1786075124,394809840,1,620.0537719726562,102.76478576660156,-608.9122924804688,,,,,,,,,,671051,5584
1786075124,394809840,,,,,5,-1495.31103515625,1021.4154663085938,-775.490234375,0.11298573762178421,-0.14899563789367676,-0.269868403673172,0.9445663690567017,1,671051,5584
1786075124,402261326,1,620.1092529296875,102.86204528808594,-608.8240966796875,,,,,,,,,,671052,5584
1786075124,402261326,,,,,5,-1495.2861328125,1021.41162109375,-775.4749145507812,0.11285366863012314,-0.1488523632287979,-0.2691064476966858,0.9448221325874329,1,671052,5584
1786075124,411845507,1,620.0183715820312,102.66881561279297,-608.8998413085938,,,,,,,,,,671053,5584
1786075124,411845507,,,,,5,-1495.3358154296875,1021.4010620117188,-775.5143432617188,0.11298087239265442,-0.1490265130996704,-0.27006813883781433,0.9445050358772278,1,671053,5584
1786075124,420051989,1,619.975341796875,102.84745025634766,-608.7666015625,,,,,,,,,,671054,5584
1786075124,420051989,,,,,5,-1495.290283203125,1021.4027709960938,-775.4600219726562,0.11303260177373886,-0.14885705709457397,-0.2696002125740051,0.9446591734886169,1,671054,5584
1786075124,427612566,1,620.159912109375,103.2566146850586,-608.979736328125,,,,,,,,,,671055,5584
1786075124,427612566,,,,,5,-1495.3040771484375,1021.435546875,-775.518310546875,0.11240135878324509,-0.1489202082157135,-0.26798051595687866,0.9451853036880493,1,671055,5584
1786075124,436647229,1,620.1174926757812,103.03233337402344,-608.8062744140625,,,,,,,,,,671056,5584
1786075124,436647229,,,,,5,-1495.3123779296875,1021.3732299804688,-775.4672241210938,0.11286451667547226,-0.14895807206630707,-0.26995086669921875,0.9445633292198181,1,671056,5584
1786075124,444861999,1,620.1493530273438,102.7961196899414,-608.8304443359375,,,,,,,,,,671057,5584
1786075124,444861999,,,,,5,-1495.3118896484375,1021.3788452148438,-775.4488525390625,0.11284982413053513,-0.14888767898082733,-0.2697216272354126,0.9446414709091187,1,671057,5584
1786075124,452146761,1,619.9138793945312,102.90460968017578,-608.7571411132812,,,,,,,,,,671058,5584
1786075124,452146761,,,,,5,-1495.3031005859375,1021.3829345703125,-775.4654541015625,0.11267731338739395,-0.14891962707042694,-0.2693246304988861,0.9447703957557678,1,671058,5584
1786075124,461552122,1,619.9987182617188,102.90357208251953,-608.841552734375,,,,,,,,,,671059,5584
1786075124,461552122,,,,,5,-1495.2823486328125,1021.373046875,-775.4853515625,0.11278899013996124,-0.14891646802425385,-0.2696138620376587,0.944675087928772,1,671059,5584
1786075124,469601511,1,620.1295166015625,102.93150329589844,-608.8445434570312,,,,,,,,,,671060,5584
1786075124,469601511,,,,,5,-1495.2818603515625,1021.3485717773438,-775.43310546875,0.11255411058664322,-0.1491328626871109,-0.2697756290435791,0.944622814655304,1,671060,5584
1786075124,478377768,1,620.2463989257812,102.67745971679688,-608.3914184570312,,,,,,,,,,671061,5584
1786075124,478377768,,,,,5,-1495.341796875,1021.36962890625,-775.4782104492188,0.11271888017654419,-0.1490861475467682,-0.2700639069080353,0.9445281624794006,1,671061,5584
1786075124,486403413,1,620.062744140625,102.83082580566406,-608.912109375,,,,,,,,,,671062,5585
1786075124,486403413,,,,,5,-1495.317138671875,1021.4086303710938,-775.4598999023438,0.1129847913980484,-0.14899331331253052,-0.26974576711654663,0.944601833820343,1,671062,5585
1786075124,494030904,1,619.8699340820312,102.95030975341797,-608.7573852539062,,,,,,,,,,671063,5585
1786075124,494030904,,,,,5,-1495.28515625,1021.4102783203125,-775.4747314453125,0.1129838302731514,-0.14871051907539368,-0.26991957426071167,0.9445969462394714,1,671063,5585
