timestamp_sec,timestamp_nanosec,x,y,z
1786074909,341149000,0.08465212656293994,-0.17458474834012505,1.885721337877442
1786074909,391153000,0.08578580508583651,-0.17414754090964732,1.8767418045941469
1786074909,416245000,0.08547629188150285,-0.17383015586977885,1.8761449443716736
1786074909,491155000,0.08379070315263648,-0.17440401488079127,1.8810559366649853
1786074909,541150000,0.08231547148649654,-0.17313762202838628,1.8733554587316403
1786074909,599493000,0.08281216857175194,-0.17223746335496143,1.8547603398277768
1786074909,657814000,0.08593632869026094,-0.17340229616714517,1.8708094165512705
1786074909,724480000,0.08226171541501646,-0.17316359242465804,1.870587907275804
1786074909,799470000,0.08314284950698925,-0.1725834439835868,1.8582968628710985
1786074909,849485000,0.08554577584842911,-0.1731832703174447,1.8701805170171237
1786074909,882818000,0.08283435415495338,-0.17307130761498432,1.8603474773551625
1786074909,974466000,0.08573021681966975,-0.17244855266296882,1.8656217792294467
1786074910,57807000,0.08538510158934998,-0.17369332391846218,1.873137990100233
1786074910,124764000,0.08472983164020044,-0.17344799128943822,1.8699502793326486
1786074910,182871000,0.08503297754636367,-0.1744491011171982,1.8836483600686726
1786074910,249673000,0.08498132975267944,-0.1739361166114349,1.8692004535192126
1786074910,316132000,0.08533463470142202,-0.17452271378050804,1.8775069552832038
1786074910,399465000,0.08567314951071849,-0.17411181429815575,1.8741510590798462
1786074910,449992000,0.08517685606532864,-0.17308343982428703,1.8631940679965007
1786074910,524444000,0.08447187855905336,-0.17431405521501775,1.8803502153555893
1786074910,574941000,0.08541811982244911,-0.17419968169600017,1.876524038626611
1786074910,616141000,0.08378760473549371,-0.17392467220789984,1.8790038506272375
1786074910,691110000,0.08652104923952768,-0.17494327924043043,1.8811940410755483
1786074910,741122000,0.08414224707610479,-0.17436215793976015,1.8849472764132371
1786074910,799431000,0.0847238313059539,-0.17369183438523775,1.8699282043137364
1786074910,867706000,0.08401414855007117,-0.1746920203227134,1.8840071735477149
1786074910,916111000,0.08462772026729959,-0.17427523325239103,1.885754261073141
1786074910,991100000,0.08387407555476235,-0.17418123721119982,1.8801952254014296
1786074911,42042000,0.08439687985510491,-0.1736128459804431,1.8695829010151133
1786074911,107784000,0.08486703378720895,-0.17446276987521867,1.872625663187796
1786074911,157764000,0.08544215395022921,-0.1732906735788198,1.8689190496085994
1786074911,224436000,0.08500859258180382,-0.17405949540568494,1.87186190059702
1786074911,282764000,0.0834797210003731,-0.1724677371805011,1.8616415873855674
1786074911,341096000,0.08442197675784034,-0.17437861212753794,1.8852799778958595
1786074911,407765000,0.0832801780299473,-0.17251070687653733,1.861238941437618
1786074911,457766000,0.08477192188139734,-0.17377702300881492,1.8690944452716776
1786074911,516089000,0.08345981026183653,-0.17272131440678234,1.861747683281763
1786074911,583453000,0.08409800530475277,-0.17360680243690194,1.874723309828695
1786074911,649422000,0.08511316681491479,-0.173572651552076,1.8720877482251161
1786074911,699420000,0.08405539219648732,-0.17447902280317834,1.8808006235773977
1786074911,766080000,0.08590782528391547,-0.175141349290739,1.8813795972542529
1786074911,832762000,0.08563663213965894,-0.1734183849000868,1.8717370639985174
1786074911,882744000,0.08500422024350109,-0.17334660811531064,1.8676797678589074
1786074911,932750000,0.08443425597970629,-0.17455403600803646,1.8848983740213925
1786074911,982923000,0.08590614968430421,-0.17376730582975788,1.8711725828908345
1786074912,32974000,0.08436086571919048,-0.1747608004790202,1.8871940864316246
1786074912,99413000,0.08285462569250908,-0.1726460524258305,1.8572192355042239
1786074912,150032000,0.08523447979883571,-0.1740456114861022,1.873727129942858
1786074912,183857000,0.08502825659341663,-0.1753890958630785,1.891514532942101
1786074912,266062000,0.08289268771684741,-0.17281463103546787,1.8585764107913323
1786074912,332732000,0.08268645826694287,-0.17317854606262606,1.8754171346916704
1786074912,399644000,0.085374109435758,-0.17482737950682697,1.8751963364497808
1786074912,458043000,0.08379064968046093,-0.17382075780289324,1.8764188398077557
1786074912,507731000,0.08532585205293186,-0.17330500734187984,1.866263589431057
1786074912,566110000,0.08552909932993871,-0.17394836098275612,1.8754212361013987
1786074912,624607000,0.08351217650361584,-0.17332794140464305,1.8723880261520773
1786074912,682709000,0.08520089988778609,-0.17375859609600114,1.8732556812753864
1786074912,749388000,0.08598028049837973,-0.17396748419091826,1.873170095880295
1786074912,799391000,0.0858183370988997,-0.17383014704761007,1.876166709031774
1786074912,866037000,0.08574838776021777,-0.17441171917880968,1.8783111325752997
1786074912,926008000,0.08530115613193935,-0.17378595987297993,1.8739013539670917
1786074912,982713000,0.08346910312974361,-0.17246908121914506,1.86068607760019
1786074913,32694000,0.08359662208097594,-0.17365781051143692,1.8629698673032182
1786074913,74990000,0.08348779566884869,-0.1747550830748602,1.8842318631409223
1786074913,132710000,0.0838170260296381,-0.1744265608428776,1.8812333058803765
